from_id;to_id;walk_t;walk_d;car_r_t;car_r_d;car_m_t;car_m_d;pt_r_t;pt_r_tt;pt_r_d;pt_m_t;pt_m_tt;pt_m_d
5800887;5944003;425;29723;51;35676;44;35676;85;100;34144;84;117;33954
5800888;5944003;417;29180;50;32867;44;31091;108;120;33656;104;126;33466
5800889;5944003;423;29584;51;33456;45;31680;113;126;34060;109;132;33870
5800890;5944003;424;29660;53;33369;47;31592;114;126;34136;110;133;33946
5800891;5944003;427;29871;50;33246;44;31469;117;131;34347;113;136;34157
5800892;5944003;426;29808;52;33720;46;31944;117;126;34284;113;136;34094
5800893;5944003;428;29969;54;34261;47;32484;119;131;34445;115;136;34255
5800894;5944003;405;28317;50;33541;44;31765;134;143;33944;131;150;33780
5800895;5944003;401;28077;50;33441;44;31665;128;139;32871;128;144;33514
5802783;5944003;416;29138;39;30732;34;30732;63;83;29703;69;86;29703
5802784;5944003;415;29019;40;30702;35;30702;61;83;29583;62;83;29583
5802785;5944003;419;29297;34;30208;30;30208;65;88;29862;71;86;29862
5802786;5944003;431;30194;36;30390;31;30390;108;121;34968;104;135;34779
5802787;5944003;428;29957;52;37623;45;37623;104;121;34731;100;129;34542
5802788;5944003;425;29759;52;37376;45;37376;101;121;34533;97;129;34344
5802789;5944003;425;29760;50;35839;44;35839;101;121;34534;97;129;34344
5802790;5944003;426;29828;49;35361;42;35361;82;100;33977;81;117;33787
5802791;5944003;419;29330;49;35635;43;35635;81;96;33334;80;117;33145
5802792;5944003;422;29566;49;35937;43;35937;85;100;33571;84;117;33381
5802793;5944003;414;28952;50;32808;43;31032;104;119;33428;100;123;33238
5802794;5944003;418;29288;50;33094;43;31317;109;121;33764;105;129;33574
5802795;5944003;418;29288;49;33094;43;31318;109;121;33764;105;129;33574
5802796;5944003;420;29402;51;33291;45;31514;111;124;33878;107;132;33688
5802797;5944003;425;29763;52;33611;46;31835;116;126;34239;112;134;34049
5802798;5944003;428;29938;53;33354;47;31578;118;131;34413;114;136;34224
5802799;5944003;403;28234;48;32854;42;31078;126;135;33387;122;138;33223
5802800;5944003;400;27984;49;33022;43;31246;125;134;33308;121;137;33144
5802801;5944003;397;27819;50;33381;44;31605;129;139;33906;127;142;33486
5804689;5944003;414;28972;38;30423;33;30423;60;82;29537;61;79;29537
5804690;5944003;411;28801;39;30414;34;30414;58;76;29366;59;76;29366
5804691;5944003;414;29002;38;30398;34;30398;65;88;29891;71;86;29891
5804692;5944003;417;29194;42;30837;37;30837;68;94;30083;74;93;30083
5804693;5944003;428;29958;54;37687;47;37687;104;121;34732;100;129;34542
5804694;5944003;422;29519;52;37293;45;37293;98;116;34293;94;123;34103
5804695;5944003;421;29445;49;35926;43;35926;97;113;34219;93;123;34029
5804696;5944003;417;29169;50;36375;43;36375;79;96;33199;78;117;33010
5804697;5944003;416;29100;49;35971;43;35971;78;90;33105;77;117;32915
5804698;5944003;423;29628;49;36038;43;36038;86;100;33633;85;117;33443
5804699;5944003;410;28730;49;32525;42;30748;101;119;33206;97;121;33016
5804700;5944003;410;28689;49;32465;43;30688;101;119;33164;97;121;32975
5804701;5944003;413;28939;51;32854;45;31077;104;119;33414;100;123;33225
5804702;5944003;414;29002;50;32672;44;30896;105;119;33478;101;123;33288
5804703;5944003;416;29152;49;32847;43;31070;107;120;33628;103;126;33438
5804704;5944003;419;29300;52;33246;45;31469;109;121;33776;105;129;33586
5804705;5944003;406;28408;48;32669;42;30892;123;131;33143;119;133;32979
5804706;5944003;405;28318;51;32958;45;31181;122;131;33104;118;133;32940
5804707;5944003;408;28541;53;33471;47;31694;126;135;33378;122;138;33214
5806593;5944003;414;28987;39;30520;33;30520;61;78;29552;62;79;29552
5806594;5944003;409;28617;38;30173;33;30173;55;75;29182;56;72;29182
5806595;5944003;408;28584;37;30055;32;30055;55;76;29148;56;72;29148
5806596;5944003;411;28768;35;29781;30;29781;62;83;29657;68;86;29657
5806597;5944003;416;29143;39;30691;34;30691;67;92;30032;73;93;30032
5806598;5944003;421;29454;39;30923;35;30923;78;104;30342;78;100;30342
5806599;5944003;419;29355;51;37044;44;37044;96;110;34129;92;123;33940
5806600;5944003;416;29128;52;36901;45;36901;92;110;33902;88;122;33712
5806601;5944003;413;28929;50;36296;43;36296;81;96;33312;80;117;33122
5806602;5944003;417;29211;50;36109;43;36109;80;96;33242;79;117;33052
5806603;5944003;419;29359;51;32470;44;30694;82;100;33390;81;117;33200
5806604;5944003;410;28726;49;32407;43;30631;101;119;33202;97;121;33012
5806605;5944003;406;28413;50;32270;43;30494;97;111;32889;93;119;32699
5806606;5944003;409;28600;49;32331;43;30554;99;117;33076;95;121;32886
5806607;5944003;411;28783;51;32693;44;30917;102;119;33259;98;123;33069
5806608;5944003;416;29103;52;33038;46;31261;106;120;33579;102;124;33389
5806609;5944003;420;29424;52;33218;45;31442;111;124;33899;107;132;33710
5806610;5944003;403;28181;48;32405;42;30629;119;128;32788;114;133;32624
5806611;5944003;405;28341;51;32810;45;31034;121;128;32948;116;133;32784
5806612;5944003;397;27808;53;32961;47;31184;124;131;33194;120;135;33030
5806613;5944003;386;27028;53;34259;47;32483;147;159;34810;144;164;34646
5808496;5944003;415;29044;39;30450;34;30450;66;80;29897;72;82;29897
5808497;5944003;419;29314;40;30898;35;30898;65;83;29878;71;86;29878
5808498;5944003;417;29210;39;30688;34;30688;64;85;29775;70;86;29775
5808499;5944003;405;28369;37;29913;32;29913;56;76;29258;57;76;29258
5808500;5944003;409;28660;34;29486;29;29486;61;83;29548;62;79;29548
5808501;5944003;421;29494;39;31000;34;31000;78;109;30383;78;100;30383
5808502;5944003;422;29506;42;31198;37;31198;79;109;30395;79;100;30395
5808503;5944003;421;29453;54;37172;47;37172;97;116;34227;93;123;34038
5808504;5944003;416;29141;51;36792;45;36792;93;110;33915;89;122;33726
5808505;5944003;411;28762;50;36471;44;36471;84;100;33536;83;117;33346
5808506;5944003;410;28676;50;32440;43;30664;84;100;33524;83;117;33334
5808507;5944003;407;28458;49;32244;42;30468;94;108;32741;90;119;32552
5808508;5944003;404;28273;48;31945;42;30169;92;108;32556;88;116;32367
5808509;5944003;403;28216;48;32020;42;30244;94;108;32692;90;116;34508
5808510;5944003;407;28518;51;32509;45;30733;98;117;32993;94;119;32804
5808511;5944003;406;28397;54;32911;48;31134;96;111;32872;92;119;32683
5808512;5944003;408;28594;53;33096;47;31320;118;128;32761;114;133;32598
5808513;5944003;406;28393;47;31895;41;30118;116;124;32561;111;133;32397
5808514;5944003;400;28017;47;32155;41;30379;114;124;32475;109;130;32312
5808515;5944003;397;27756;48;32419;42;30643;118;128;32767;114;133;32603
5808516;5944003;394;27580;51;32878;45;31102;122;128;33004;117;133;32840
5808517;5944003;390;27302;54;33064;48;31288;123;132;29860;114;133;32092
5808518;5944003;384;26852;55;34538;49;32762;129;136;30245;120;137;32477
5810399;5944003;411;28780;39;30054;34;30054;72;89;29475;72;84;29316
5810400;5944003;414;28958;41;30481;36;30481;75;91;29653;74;87;29493
5810401;5944003;421;29502;41;31034;36;31034;68;87;30067;74;91;30067
5810402;5944003;401;28048;37;29559;32;29559;58;77;29400;59;76;29400
5810403;5944003;402;28119;37;29887;32;29887;59;77;29413;60;76;29413
5810404;5944003;411;28765;37;29493;32;29493;62;83;29654;68;86;29654
5810405;5944003;422;29551;41;31153;36;31153;79;109;30440;79;100;30440
5810406;5944003;424;29656;41;31247;36;31247;81;109;30545;81;100;30545
5810407;5944003;426;29821;53;32915;46;31139;83;109;30710;83;101;30710
5810408;5944003;415;29076;51;32581;44;30805;92;110;33850;88;117;33661
5810409;5944003;407;28465;49;32206;43;30429;81;96;32495;80;117;32305
5810410;5944003;404;28275;50;32028;43;30251;78;93;32306;77;116;32116
5810411;5944003;408;28529;49;32192;43;30415;96;108;32813;92;119;32623
5810412;5944003;400;27980;48;31888;41;30111;85;98;32264;84;110;34079
5810413;5944003;397;27823;47;31675;41;29898;85;98;32298;84;110;32109
5810414;5944003;400;27994;49;31937;43;30161;88;105;32470;87;112;34286
5810415;5944003;406;28402;53;32254;47;30477;96;111;32877;92;119;32688
5810416;5944003;401;28084;48;31683;43;29906;110;119;32205;106;123;32042
5810417;5944003;401;28052;47;31762;41;29985;110;116;32173;105;123;32009
5810418;5944003;404;28264;48;32192;42;30415;114;124;32431;109;130;32268
5810419;5944003;398;27858;50;32543;44;30767;121;128;32966;116;133;32802
5810420;5944003;393;27507;52;32946;46;31170;125;131;29962;116;133;32194
5810421;5944003;387;27111;54;33053;48;31277;123;132;29847;114;133;32079
5810422;5944003;385;26972;53;34373;47;32597;127;134;30089;118;133;32322
5810423;5944003;379;26552;45;30445;41;30655;142;161;29799;134;154;32031
5810457;5944003;309;21598;35;27263;31;27474;79;92;31055;80;90;23847
5810458;5944003;304;21314;36;27817;31;28029;75;90;30799;76;87;23592
5810462;5944003;300;20989;37;24323;32;23848;62;72;30605;64;74;30605
5810463;5944003;300;20984;37;24395;32;23920;59;69;30382;61;72;30382
5810464;5944003;300;21029;36;26935;31;26966;62;68;30584;64;71;30584
5812300;5944003;405;28346;38;29662;33;29662;66;83;29041;66;80;28881
5812301;5944003;408;28577;41;30139;35;30139;68;85;29756;69;84;29113
5812302;5944003;413;28884;44;30566;39;30566;74;91;29579;73;86;29419
5812303;5944003;401;28060;42;31099;37;31099;67;86;29972;73;86;29972
5812304;5944003;397;27806;37;29330;32;29330;63;82;29725;69;86;29725
5812305;5944003;398;27857;33;28898;29;28898;64;82;29783;70;86;29783
5812306;5944003;400;27970;39;29756;35;29756;67;84;28550;73;86;28550
5812307;5944003;402;28108;39;29634;34;29634;69;89;28688;75;91;28688
5812308;5944003;406;28430;39;30850;35;30850;92;104;29901;92;105;29901
5812309;5944003;406;28442;52;32849;45;31072;92;106;29914;92;105;29914
5812310;5944003;409;28639;51;32655;44;30879;95;111;30111;95;111;30111
5812311;5944003;406;28411;50;32209;43;30433;80;96;32441;79;117;32252
5812312;5944003;402;28112;49;31957;42;30181;77;90;32198;76;108;32008
5812313;5944003;399;27940;48;31668;42;29891;80;95;32412;79;112;34228
5812314;5944003;398;27868;47;31684;41;29908;80;95;31970;79;109;31780
5812315;5944003;394;27564;47;31381;41;29605;83;98;32154;82;105;31964
5812316;5944003;397;27766;50;31752;43;29976;86;100;31845;85;112;31656
5812317;5944003;400;28011;52;32159;45;30383;92;108;32091;88;115;33907
5812318;5944003;399;27948;46;31541;41;29764;109;116;32069;104;123;31906
5812319;5944003;397;27801;49;31771;43;29995;106;115;31922;102;121;31759
5812320;5944003;409;28597;47;32260;41;30484;118;128;32765;114;133;32601
5812321;5944003;409;28619;50;32628;44;30852;119;128;32787;114;133;32623
5812322;5944003;395;27661;54;33056;48;31279;116;128;29317;107;131;31549
5812323;5944003;394;27596;54;32402;48;30626;119;132;29573;110;133;31805
5812324;5944003;392;27406;48;30633;43;30843;128;135;30167;119;133;32399
5812325;5944003;381;26652;45;30452;40;30662;141;161;29760;133;154;31992
5812353;5944003;314;21978;34;25786;30;25998;93;112;24587;91;108;25774
5812354;5944003;317;22183;34;26005;30;26217;96;111;24792;94;111;25979
5812355;5944003;325;22734;32;26143;28;26355;95;108;32202;97;109;32202
5812356;5944003;323;22616;35;26565;31;26776;93;108;32062;95;107;32062
5812358;5944003;312;21860;38;27245;34;27456;83;96;31345;85;97;31345
5812359;5944003;309;21658;36;27274;32;27485;80;92;31143;82;94;31143
5812360;5944003;305;21323;36;28223;32;28435;75;90;30808;76;87;23600
5812361;5944003;303;21184;36;28195;32;28407;71;85;30499;72;85;23291
5812362;5944003;299;20910;40;24349;35;23874;64;77;30031;65;81;22823
5812363;5944003;297;20794;37;24279;32;23804;63;74;29914;63;78;22710
5812364;5944003;296;20750;38;24177;33;23702;58;73;29890;60;73;29890
5812365;5944003;298;20847;38;24520;33;24045;59;72;29997;61;73;29997
5812366;5944003;296;20754;36;27148;32;27178;63;69;23550;66;74;23550
5814173;5944003;512;35847;63;40878;55;40866;96;125;36831;94;128;36831
5814174;5944003;522;36525;64;41518;56;41506;105;125;37509;103;134;37509
5814175;5944003;523;36617;61;40020;54;40008;107;129;37601;105;134;37601
5814176;5944003;492;34464;56;38405;48;38394;136;154;39671;134;161;39671
5814201;5944003;402;28160;39;29681;34;29681;64;83;28855;63;80;28695
5814202;5944003;406;28409;41;29342;36;29342;67;83;29104;67;80;28945
5814203;5944003;413;28901;41;30275;36;30275;74;91;29596;74;86;29436
5814204;5944003;398;27851;38;29363;33;29363;65;82;28431;71;86;28431
5814205;5944003;394;27581;36;28996;31;28996;61;78;28162;62;83;28162
5814206;5944003;394;27579;34;28751;30;28751;61;78;28159;62;79;28159
5814207;5944003;396;27726;37;29389;32;29389;63;80;28306;69;86;28306
5814208;5944003;398;27889;38;29525;33;29525;65;82;28469;71;86;28469
5814209;5944003;404;28282;39;30677;34;30677;90;104;29754;90;105;29754
5814210;5944003;403;28219;41;30670;36;30670;89;104;29690;89;102;29690
5814211;5944003;406;28435;53;32898;47;31122;92;104;29907;92;105;29907
5814212;5944003;407;28492;51;32370;45;30593;81;96;32522;80;117;32332
5814213;5944003;402;28146;52;32290;45;30513;82;96;32550;81;114;32360
5814214;5944003;397;27794;48;31539;41;29762;78;93;31828;77;110;31639
5814215;5944003;395;27656;49;31578;43;29802;76;90;31690;75;102;31501
5814216;5944003;391;27396;47;31256;41;29479;80;95;31475;79;108;31286
5814217;5944003;392;27417;50;31211;44;29435;81;95;31497;80;108;31307
5814218;5944003;393;27484;51;31847;45;30070;82;96;31564;81;108;31374
5814219;5944003;396;27744;46;31451;41;29674;106;114;31865;101;121;31701
5814220;5944003;394;27560;49;31531;43;29755;103;114;31681;98;115;31517
5814221;5944003;412;28863;51;32610;45;30834;122;129;33031;117;133;32867
5814222;5944003;413;28883;52;32800;46;31023;123;129;33050;118;133;32887
5814223;5944003;398;27891;52;32323;47;30546;112;123;29098;103;125;31330
5814224;5944003;399;27928;54;32411;48;30635;112;122;29052;103;121;31284
5814225;5944003;385;26958;48;30683;43;30893;141;161;29755;133;154;31987
5814226;5944003;382;26752;45;30508;41;30718;138;155;29520;129;150;31753
5814227;5944003;378;26478;45;30669;41;30879;133;149;29206;124;144;31438
5814253;5944003;307;21464;37;25834;33;26046;86;105;24073;86;101;24073
5814254;5944003;304;21250;37;26048;33;26260;62;82;22769;65;88;22707
5814255;5944003;303;21197;36;26223;33;26435;62;82;22716;65;82;22654
5814256;5944003;327;22896;35;26626;31;26837;98;110;32364;100;111;32364
5814257;5944003;333;23342;34;27109;30;27320;104;118;32788;106;115;32788
5814258;5944003;329;23044;35;26951;31;27162;99;114;32490;101;114;32490
5814259;5944003;332;23264;38;27220;34;27432;103;118;32710;105;115;32710
5814260;5944003;309;21634;37;23302;32;23200;80;92;31120;82;93;31120
5814261;5944003;305;21379;37;28418;33;28629;76;90;30865;77;90;23657
5814262;5944003;303;21178;36;28291;32;28503;68;82;30299;69;82;23091
5814263;5944003;301;21066;37;28550;32;23943;67;80;30186;67;82;22979
5814264;5944003;295;20651;36;24028;31;23553;61;75;29769;63;75;29769
5814265;5944003;291;20360;35;23758;30;23283;57;72;29519;59;73;29519
5814266;5944003;290;20309;37;24222;32;23747;62;79;29869;64;79;29869
5814267;5944003;292;20440;35;23646;30;23172;68;73;23889;64;74;23982
5814268;5944003;289;20256;35;23511;30;23036;64;70;23590;61;73;23778
5816065;5944003;517;36201;61;41173;53;41161;102;125;37286;100;134;37286
5816068;5944003;507;35490;60;40481;52;40469;97;110;36574;90;128;36574
5816069;5944003;510;35702;59;39799;51;39788;95;125;36787;93;128;36787
5816070;5944003;497;34781;59;39795;52;39784;81;94;35765;78;115;35765
5816071;5944003;497;34776;60;39639;52;39628;82;95;35820;79;115;35820
5816072;5944003;498;34868;57;38812;49;38800;84;97;35912;81;115;35912
5816073;5944003;483;33838;58;38675;50;38664;88;104;36205;85;115;36205
5816074;5944003;478;33480;57;38333;49;38322;95;120;39721;99;128;37177
5816075;5944003;493;34526;56;38478;49;38466;137;159;39732;135;166;39732
5816099;5944003;412;28848;38;30089;33;30089;73;91;29531;73;90;29372
5816100;5944003;397;27779;37;29172;32;29172;65;81;28971;65;80;28811
5816101;5944003;396;27695;39;29200;34;29200;71;87;29361;70;84;29202
5816102;5944003;396;27689;37;28710;32;28710;72;87;28391;71;84;28232
5816103;5944003;395;27622;37;29271;32;29271;62;78;28202;63;83;28202
5816104;5944003;391;27352;36;29020;31;29020;58;72;27933;59;76;27933
5816105;5944003;391;27364;33;28502;29;28502;58;72;27944;59;76;27944
5816106;5944003;394;27566;37;29106;32;29106;61;78;28146;62;79;28146
5816107;5944003;399;27908;37;29496;32;29496;66;82;28489;72;86;28489
5816108;5944003;402;28108;37;29604;32;29604;87;100;29580;87;102;29580
5816109;5944003;399;27913;40;30396;35;30396;84;97;29384;84;100;29384
5816110;5944003;402;28142;41;30637;36;30637;88;100;29614;88;102;29614
5816111;5944003;402;28169;42;31104;37;31104;94;108;34620;95;111;30125
5816112;5944003;401;28049;42;31497;37;31497;92;117;34500;101;121;34428
5816113;5944003;395;27683;50;31600;43;29823;79;95;31896;78;108;31707
5816114;5944003;391;27383;47;31157;41;29381;76;90;31420;75;102;31230
5816115;5944003;387;27123;46;30883;40;29106;77;90;31434;76;100;31244
5816116;5944003;388;27130;49;31110;43;29333;77;90;31210;76;100;31020
5816117;5944003;391;27377;49;31100;43;29323;80;95;31456;79;108;31267
5816118;5944003;391;27352;45;30883;39;29106;100;109;31473;95;115;31310
5816119;5944003;391;27379;49;31428;43;29652;100;111;31500;95;115;31337
5816120;5944003;403;28215;54;32865;48;31088;116;129;29338;107;131;31571
5816121;5944003;401;28080;51;32736;45;30960;114;125;29204;105;125;31436
5816122;5944003;395;27681;49;32029;43;30253;108;117;28805;99;121;31037
5816123;5944003;395;27666;52;32265;46;30489;108;117;28790;99;121;31022
5816124;5944003;396;27738;53;32354;47;30577;109;118;28862;100;121;31094
5816125;5944003;384;26850;49;30764;44;30974;138;158;29578;130;154;31810
5816126;5944003;381;26698;48;30859;43;31069;136;149;29426;127;146;31658
5816127;5944003;375;26262;45;30646;41;30856;130;146;28991;121;139;31223
5816152;5944003;297;20804;37;25679;33;25890;66;86;23030;69;88;22968
5816153;5944003;302;21153;37;26480;34;26692;61;82;22672;64;82;22610
5816154;5944003;299;20938;41;26050;35;23829;58;82;22457;61;76;22395
5816155;5944003;300;21018;40;26147;35;23926;59;82;22537;62;79;22475
5816156;5944003;333;23320;35;27160;31;27372;103;118;32766;105;115;32766
5816157;5944003;332;23244;37;27121;33;27333;102;118;32690;104;115;32690
5816158;5944003;292;20425;37;23332;32;23231;71;87;29740;73;85;29740
5816159;5944003;291;20386;37;23283;32;23181;70;84;29702;72;84;29702
5816160;5944003;291;20385;37;23339;32;23237;70;84;29701;72;84;29701
5816161;5944003;296;20730;36;23212;31;23110;75;89;30045;77;87;30045
5816162;5944003;288;20146;35;22817;30;22716;59;73;29185;61;75;29185
5816163;5944003;288;20158;37;22929;32;22827;57;73;29526;59;75;29526
5816164;5944003;288;20155;34;23517;30;23042;57;73;29508;59;73;29508
5816165;5944003;285;19963;34;23292;30;22817;60;75;29738;62;75;29738
5816166;5944003;284;19877;34;23227;29;22752;65;78;30076;64;76;24750
5816167;5944003;284;19898;36;23382;32;22907;64;71;23727;61;74;23793
5817963;5944003;522;36521;62;41539;54;41527;107;129;37606;105;134;37606
5817964;5944003;518;36254;63;41327;55;41316;103;125;37339;101;134;37339
5817965;5944003;516;36091;61;40944;54;40933;101;125;37176;99;128;37176
5817966;5944003;512;35829;61;40829;53;40818;97;125;36913;95;128;36913
5817967;5944003;499;34936;60;40184;52;39272;87;104;36159;84;115;36159
5817968;5944003;498;34869;58;39724;51;39713;82;95;35830;79;115;35830
5817969;5944003;494;34592;58;39525;51;39514;78;94;35553;75;115;35553
5817970;5944003;493;34524;57;39181;50;39170;79;94;35568;76;115;35568
5817971;5944003;486;34008;57;38861;49;38849;82;95;35834;79;115;35834
5817972;5944003;481;33664;56;38530;49;38519;87;100;36134;84;115;36134
5817973;5944003;476;33325;55;38178;48;38167;93;120;39566;96;128;37022
5817974;5944003;474;33186;55;37971;47;37960;91;117;39427;94;128;36883
5817975;5944003;467;32702;55;37649;48;37638;93;120;39588;96;128;37022
5817976;5944003;465;32563;54;37292;46;37281;92;120;38914;102;134;37407
5817977;5944003;464;32456;54;36983;47;36972;91;124;38807;106;134;37662
5817997;5944003;413;28904;41;30158;35;30158;74;91;29588;73;91;29428
5817998;5944003;414;28960;41;30275;36;30275;75;91;29644;74;95;29484
